text,label
A document that is spreading on social media is a proof that pandemic was planned.,False
"A young man used an old man’s disguise to get himself vaccinated in Jaraguá do Sul, Santa Catarina",False
"A conspiracy theory audio that claims, amongst other things, that an Australian vaccine infected people with HIV",False
"The Venezuelan government lied when it claimed to have donated oxygen to Manaus. Actually, the oxygen that went from Venezuela to Manaus was imported by White Martins",False
"Billionaire Bill Gates said the world should be depopulated of billions of people, starting in Africa.",False
Retractable syringes are used to stage the Covid-19 vaccinations of world leaders.,False
Bill Gates creates vaccines to reduce world’s population,False
The first woman to receive a vaccine in Brazil was already immunized,False
A study has shown that long-term use of masks generates microbes that infiltrate the lungs and contribute to advanced-stage lung cancer,False
The Health Minister said each dose of the pfizer vaccine cost 100 USD,False
"According to Boris Johnson’s speech from 2019, scenario of the world pandemic was well-planned by the world leaders",False
TV presenter Angélica said she will not be vaccinated against Covid-19 because she has high immunity,False
"SARS-CoV-2 doesn’t exist, vaccines are dangerous and masks not work.",False
"Ignoring vaccination groups priorities, Brazilian soccer player Neymar cuts in vaccine line",False
"Angélica, TV presenter, said she is not taking the COVID-19 vaccine because she has “high immunity”",False
Nusret Gokce was vaccinated in Turkey before his turn,False
An evangelical minister died after being immunized with the CoronaVac vaccine,False
"João Doria, governor of São Paulo, tweeted that children will be vaccinated in schools, from February onwards, even though the Coronavac vaccine is not recommended for this age group",False
Prof. Dr. Ates Kara told that transmission via bread is possible,False
Wearing masks produces microbes that cause lung cancer.,False
Nurse who was the first vaccinated in Brazil had already been immunized during CoronaVac’s clinical trials,False
The Brazillian Supreme Court forbade Bolsonaro to interfere in the isolation measures adopted by states and cities,False
Amazonas government owes R$ 52 million to oxygen company White Martins,False
"Monica Calazans, the first person to be vaccinated against COVID-19 in Brazil, had already received the vaccine, since she was part of the trials",False
Ireland’s Health Surveillance Protection Center said “there are no records that COVID-19 exists.”,False
7 US universities claim the virus does not exist.,False
Filipino official branded poor people a ‘burden’ in coronavirus vaccination drive,False
"There are many reasons to not vaccinate, including vaccine toxicity; “Vaccines don’t prevent transmission”; “Vaccinated kids are not as healthy as unvaccinated kids”",False
"A picture is showing someone spraying poisonous chemicals and spreading viruses, such as the novel coronavirus (including the new strain of the virus) from the airplanes by using so called “chemtrails”, which are visible in the sky. Also there are pictures of chemicals in the airplanes.",False
23 elderly died because they received the pfizer vaccine,False
Doctors in Vienna have proven that the face mask caused a fungal lung infection in 10 children.,False
"A German law proves that the measures to fight Covid-19 in Germany will last until December 31, 2021.",False
WHO and UN will give 1.7 crore as COVID relief fund,False
"Sinovac vaccines are sold in syringes, so presidet and minister of health got another vaccine",False
Venezuelan government did not donate hospital oxygen to Brazil,False
DING: A sharp increase in COVID-19 cases in England and Israel after the rollout of the vaccines proves the inefficacy of the vaccine,False
Antiseptics and face masks are impregnated with a polyhexamethylene-guanidine that causes pulmonary edema,False
Vaccines “will remove parts of your DNA and replace it with GENETIC CODING (TECHNOLOGY)” that will “cause people to HAVE to cooperate with the New World Order.”,False
Newspaper clipping with a report of 40 students getting hospitalized after the COVID-19 vaccination in India,False
Saudi Arabia announced several deaths linked to Covid-19 vaccines,False
"A mixture of coffee, toothpaste, alcohol and salt can prevent or reduce symptons of COVID-19",False
There is no evidence about efficacy and safety from Coronavac vaccine,False
A woman says she had convulsion after receiving a shot from Moderna vaccine,False
A poster that appears to be from the national health service asking people to report their neighbours for not wearing a mask,False
LG stopped manufacturing air conditioners to produce oxygen for Manaus,False
"The Department of Transit in Manaus will impound any car on the streets of the city between 7pm and 5am, as a measure to reduce COVID-19 spread",False
"The Dean of Thailand’s Siriraj Hospital recommending certain treatments for Covid-19, including taking “3,000-5,000 mg” of vitamin C each day.",False
Epidemiologist says CoronaVac could not be approved,False
White Martins refused to cede oxygen to public hospitals in Manaus because the state government owed them 52 million reais; the government did not buy it from other companies because they were owned by political adversaries,False
